0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
The position that abortion is murder is held by certain people in which religion?,Orthodox Jews,Fundamentalist Protestants,Eastern Orthodox Christians,all of the above,D,False,0.10237658023834229,0.843899130821228,0.01751456782221794,0.026706524193286896
"Orders of monks and nuns found both in Eastern religions and in Christianity who affirm celibacy, virginity, and poverty follow the ethical system of:",legalism,asceticism,situationism,hedonism,B,True,0.003451648401096463,0.9874262809753418,0.004098933655768633,0.003192252479493618
Ovaries and testes,are homologous,produce gametes,produce sex hormones,all of the above,D,True,0.23111402988433838,0.07987087219953537,0.18282626569271088,0.40561777353286743
Simon LeVay studied the brains of heterosexuals and homosexuals. He found differences in:,the cortical activity of these two groups,the overall brain weights of these two groups,the cell structure in the hypothalamus of these two groups,blood volume and metabolism of sugars in the brains of these two groups,C,False,0.8167319297790527,0.03819906339049339,0.07837938517332077,0.061041925102472305
"Which of the following theories uses terms such as ""modelling"" and ""imitation"" to explain the effects of exposure to erotica on a person's behaviour?",sociobiology,psychoanalytic theory,script theory,social learning theory,D,False,0.05722173675894737,0.16557659208774567,0.6756558418273926,0.09887029230594635
"________ men, on the average, begin engaging in sexual intercourse approximately two years later than ________ men do.",Mexican Americans and whites; African Americans,Mexican Americans; African Americans and whites,African Americans; whites and Latinos,Whites; African Americans and Latinos,A,False,0.37314578890800476,0.5021225810050964,0.08069843798875809,0.04252508655190468
"In the scientific community, women's capacity for multiple orgasms was originally discovered by:",Kinsey,Freud,Masters and Johnson,Kaplan,A,False,0.14358451962471008,0.07107949256896973,0.7178774476051331,0.0511966347694397
Which of the following characteristics are generally consistent with date rape?,use of excessive force,premeditated,sexually motivated,involves use of a weapon,C,True,0.03788771852850914,0.03909040614962578,0.835789680480957,0.08147139847278595
"According to John Money, __________ refers to a person's private internal sense of maleness or femaleness.",Gender identity,Sexual nomenclature,Gender schema,Intrapsychic sexual orientation,A,True,0.9972518086433411,0.0008410352747887373,0.0006057749269530177,0.0003972768899984658
The average male genital size is approximately,4 inches,5 inches,7 inches,1 foot,B,False,0.17124280333518982,0.2198801189661026,0.5274649858474731,0.046815175563097
People who cannot reach orgasm without touching a woman's shoe would certainly be considered sexually abnormal or deviant by which of the following definitions?,psychological,sociological,statistical,b and c,D,False,0.3576076328754425,0.3412315845489502,0.06719247996807098,0.12951689958572388
"If a woman or man repeatedly experiences pain during intercourse, she will probably want to have intercourse infrequently or not all. In this situation, __________ would likely classify the pain as a punishment.",Sigmund Freud,John Money,B. F. Skinner,Havelock Ellis,C,False,0.44714921712875366,0.3706997334957123,0.06146804243326187,0.09084387868642807
"What seems to be the case when the folk saying ""opposites attract"" (i.e., dissimilar attitudes tend to cause liking) when it is considered in light of current research?",It does not seem to be true.,It seems to be true for heterosexuals but not for homosexuals.,It seems to be true for homosexuals but not for heterosexuals.,It seems to be true for women but not for men,A,False,0.3105035424232483,0.2236473262310028,0.3305293023586273,0.12545476853847504
The egg can be fertilized until about _______ after ovulation.,6 hours,24 hours,72 hours,1 week,B,False,0.07394316047430038,0.4322143495082855,0.46733516454696655,0.018120549619197845
"After releasing an egg, the follicle, under stimulation of luteinizing hormone, turns into a a glandular mass of cells called the __________",corpus cavernosum,corpus luteum,corpus callosum,corpus glandula,B,True,0.0006925640627741814,0.990559995174408,0.003985431045293808,0.001687537762336433
How is endometriosis generally treated?,antiprosaglandin drugs,prostaglandin drugs,hormones,aspirin,C,False,0.7649863958358765,0.10034437477588654,0.09574928134679794,0.03257704898715019
"Before the Masters and Johnson research, it was thought that vaginal lubrication was due to secretions of",Cowper's gland,Prostate gland,Bartholin glands,Adrenal gland,C,True,0.012032593600451946,0.006340730935335159,0.9709200263023376,0.007073596585541964
Buffy and Willow were discussing their sexual fantasies. Buffy revealed that she sometimes fantasizes about sex with other women even though she normally finds herself attracted to men. She also fantasizes about group sex. Which of the following statements can be inferred from Buffy's fantasies?,Buffy's fantasies suggest that she must be a latent homosexual or bisexual.,Buffy's fantasies are indicative of a paraphilia.,Buffy's fantasies indicate that she is not getting enough sex to keep her satisfied.,Buffy's fantasies are fairly typical and tell us little about her sexual tendencies.,D,False,0.1782887578010559,0.17012432217597961,0.3601531982421875,0.271857887506485
The environment for sperm passage is most hospitable just at,preovulation,proliferation,ovulation,menstruation,C,True,0.201535165309906,0.13216999173164368,0.6305477619171143,0.032389648258686066
Secretions of Cowper's gland fluid at the tip of the penis are first evident:,following orgasm,immediately before orgasm,prior to vasocongestion,during the plateau phase,D,False,0.4219670593738556,0.39640137553215027,0.09867210686206818,0.07928526401519775
Which of the following restrictions existed in at least one culture? No sex,for a period of time following childbirth,during menstruation,between parents and children,all of the above,D,False,0.8041790723800659,0.08215206116437912,0.03533316031098366,0.06498763710260391
Which of the following teenagers have the highest pregnancy rates?,U.S.,Canadian,Swedish,French,A,True,0.927826464176178,0.01780928112566471,0.01262867171317339,0.01224012766033411
The onset (the very beginning) of labor is first triggered by,hormones secreted by the Mother's ovaries,hormones secreted by the Mother's hypothalamus,hormones secreted by the fetus' adrenal gland,the placenta and uterus secretion of prostaglandins,C,False,0.11114167422056198,0.06332661211490631,0.08792030066251755,0.7247347235679626
One of the first models of the physiology of the human sexual response was provided by,Henry Havelock Ellis,Sigmund Freud,Linda George and Stephen Weiler,William Masters and Virginia Johnson,D,True,0.002080717822536826,0.009180556982755661,0.006115569733083248,0.9813831448554993
"An adult feels himself becoming aroused when looking at a child and realizes that the response is totally inappropriate, as a result he feels anxiety rather than arousal. This is an example of __________ according to Walen and Roth's cognitive model of the sexual response.",negative perception,negative evaluation,negative arousal,cognitive dissonance,B,False,0.06682360917329788,0.202640101313591,0.614498496055603,0.11190848797559738
We are attracted to a person who is similar to us in attitudes because:,we get positive reinforcement from that person agreeing with us,the other person's agreement bolsters our sense of rightness,we anticipate positive interactions with that person,all of the above,D,False,0.560546875,0.047473080456256866,0.04601248726248741,0.3047640323638916
"According to the Ethnocultural Communities Facing AIDS study, single _________ men are more likely than single _________ to report having had more than one sexual partner in the previous year.",Chinese; North African Muslim,South Asian; English-speaking Caribbean,South Asian; Chinese,North African Muslim; Latin American,B,False,0.47272124886512756,0.4581771492958069,0.03702639043331146,0.02975154109299183
Penile or clitoral erection occurs because of activation of the _________ system.,pathetic,apathetic,sympathetic,parasympathetic,D,False,0.009260362945497036,0.0015117127913981676,0.9745669960975647,0.013264859095215797
Which of the following is homologous to the glans of the penis?,labia minora,labia majora,mons,clitoris,D,True,0.22310666739940643,0.19999153912067413,0.27335599064826965,0.30022284388542175
What day of a typical 28-day menstrual cycle is a woman likely to ovulate?,4,10,14,22,C,True,0.009784482419490814,0.04524298757314682,0.8404375314712524,0.017172299325466156
The two principles that deal with questions of values are:,religion and ethics,faith and science,legal and ethics,legal and religion,A,True,0.8441826701164246,0.05744735151529312,0.07852122187614441,0.014753701165318489
Studies conducted by Bailey and Pillard (1991) have shown that:,the homosexuality concordance rate for identical twins is 100%,the homosexuality concordance rate for identical twins and fraternal twins is approximately the same,the homosexuality concordance rate for identical twins is higher than for fraternal twins,the homosexuality concordance rate for adoptive brothers differs little from that of biological brothers,C,True,0.12588287889957428,0.1060040071606636,0.619617223739624,0.1426439881324768
The capacity of a spinal-cord injured man to have erections depends on:,the level of the spinal cord at which the injury occurred,whether the spinal cord was partially or completely severed,the man's age,both a and b,D,False,0.870347261428833,0.03592352196574211,0.020468605682253838,0.04834038391709328
Research on the effects of sexually explicit material using material that the viewer finds acceptable has shown that:,erotica has no effect on sexual behavior,erotica may lead to increases in sexual arousal for men and women,nonaggressive erotica leads to massive increases in aggressive behavior,erotica decreases sexual arousal and sexual interest,B,True,0.029652142897248268,0.9517328143119812,0.012555506080389023,0.004140366334468126
Fetishism typically develops at the age of:,30 through 50,at birth,10 through 20,20 through 30,C,True,0.17616932094097137,0.09882203489542007,0.6967632174491882,0.025379598140716553
Hillary just found out that she is pregnant but she suspects that her husband has been fooling around. It is important that she be tested for chlamydia because chlamydia can cause which of the following complications?,tubal pregnancies,premature delivery,spontaneous abortion,all of the above,D,True,0.21045202016830444,0.016228316351771355,0.028481585904955864,0.6584461331367493
Roman Catholicism takes the position that it is sinful to,engage in homosexual acts,engage in heterosexual acts outside of marriage,take the birth control pill,all of the above,D,False,0.8996318578720093,0.05841721594333649,0.014541193842887878,0.020506370812654495
Which of the following is the most common method of birth control for married couples in the U.S..,Sterilization,The IUD,The diaphragm,The rhythm method,A,False,0.21147407591342926,0.2049677073955536,0.2359163761138916,0.3326954245567322
The theory of _______ is used by sociobiologists specifically to explain the evolution of gender differences.,natural selection,the new synthesis,sexual selection,the gender schema,C,True,0.00020634529937524348,0.00036785026895813644,0.9984166622161865,0.0003246267151553184
Experimental work on the introduction of the birth control pill was done with,middle- and upper-class American women,white American women,poor Puerto Rican women,Asian American women,C,True,0.23062004148960114,0.12936611473560333,0.49591097235679626,0.13557451963424683
Which of the following have menstrual cycles?,some monkey species,some ape species,some breeds of dogs,a and b only,D,False,0.9121323227882385,0.019228817895054817,0.044708337634801865,0.010292444378137589
What sexual act is prohibited in most societies?,masturbation,incest,sex during menstruation,sex with a non-spouse if the person is married.,B,False,0.7346640825271606,0.11807125806808472,0.05936996266245842,0.07989101111888885
Which of the following is removed when a male is circumcised?,sunna,corpus spongiosum,septum,prepuce,D,True,0.18948529660701752,0.05869980528950691,0.03141974285244942,0.7151100039482117
Staphylococcus aureus is...,...a hormone released during menstruation,...the term for the follicle after it has ruptured,...a bacterium associated with Toxic Shock Syndrome,...the term for the mass of cells in the corpus luteum,C,True,0.001432503922842443,0.0012445810716599226,0.9830637574195862,0.01180825661867857
Jeffrey Dahmer's behaviour might best fit into the category of:,zoophilia,necrophilia,urophilia,scoptophilia,B,True,0.0948881059885025,0.7121747136116028,0.07990378886461258,0.10421418398618698
An anatomical difference between males and females is:,"males have one exit structure for urine and reproductive fluids, whereas females have two","males have an external sexual organ that gets engorged with blood, whereas females do not",males have many times the number of nerve endings in the penis that females have in the clitoris.,all of the above,A,False,0.10530706495046616,0.07237641513347626,0.35624921321868896,0.45034119486808777
Kenny fell off a ladder while trying to change a lightbulb. He suffered an injury his upper back transecting his spinal cord and leaving him quadraplegic. Which of the following are probably impaired in Kenny?,ejaculation,erection,genital sensation,both A and C,D,True,0.24918965995311737,0.0630050078034401,0.09607116878032684,0.5704008340835571
The feedback loop in men which regulates the production of sex hormones includes all but which of the following?,oxytocin,gonadotropin-releasing hormone,follicle-stimulating hormone,pituitary gland,A,False,0.02536170743405819,0.9081099033355713,0.03576573729515076,0.02785438485443592
The Old Testament presents the view that sexuality is,fundamentally positive,to be considered in light of its social consequences,comparable to other biological functions,a and b,D,False,0.6828230619430542,0.06155836954712868,0.06867332756519318,0.1365732103586197
Castration in adulthood,will produce a high voice because of decreased testosterone production.,will produce a high voice because of the pain that accompanies the procedure.,will not produce a high voice because the larynx has already grown.,will not produce a high voice because castration does not affect testosterone production.,C,True,0.2687363922595978,0.20929209887981415,0.36731910705566406,0.14841033518314362
Xena has been able to conceive but has repeatedly miscarried early in her pregnancies. Which of the following would be her best option for having a child?,artificial insemination,in vitro fertilization,zygote intra-fallopian transfer,embryo transfer,D,False,0.12059277296066284,0.8113255500793457,0.0340147539973259,0.03145850449800491
Which of the following is TRUE of the duration of the refractory period experienced by men?,it is consistent across men and lasts 20 minutes,it varies across men lasting from a few minutes to 24 hours,it tends to be shorter with alcohol consumption,it tends to be longer in younger men,B,True,0.03878570348024368,0.9251229763031006,0.018321067094802856,0.016422899439930916
"At about _________ months after conception, the gender of the fetus is clear from the appearance of external genitals.",2,4,6,8,B,False,0.10679364949464798,0.304226815700531,0.4566985070705414,0.04966365918517113
__________ is a shedding of the inner lining of the uterus.,Menstruation,Ovulation,The luteal phase,The follicular phase,A,True,0.9941856265068054,0.001093544065952301,0.001747478498145938,0.0013398383744060993
"When a woman thinks that she probably is a lesbian, she is at the:",pride stage,tolerance stage,acceptance stage,confusion stage,B,False,0.3278273940086365,0.07547014951705933,0.5576531887054443,0.03678121417760849
Which of the following STDs can be passed from mother to child through the placenta?,gonorrhea,syphilis,genital herpes,chlamydia,B,True,0.28545981645584106,0.6235014796257019,0.057994671165943146,0.02782614901661873
Persons with liberal attitudes about premarital sex are likely to:,have liberal attitudes about extramarital sex,engage in accidental extramarital sexual activity,engage in open swinging,all of the above,A,False,0.09368178993463516,0.01529313251376152,0.02156677469611168,0.848125696182251
"Menstrual cramps may be caused, in part, by:",low levels of prostaglandin,an increased oxygen supply to the uterus,highly sensitive nerve endings,frequent masturbation,A,False,0.13729214668273926,0.04671129211783409,0.7657540440559387,0.04598710313439369
Avalon had a wild time during spring break. Unfortunately the guy she hooked up with in Palm Beach had genital herpes. Which of the following is true about genital herpes?,Avalon could not contract genital herpes from performing fellatio (oral-genital sex) on the guy.,If Avalon contracted genital herpes she can be cured with antibiotics if administered immediately after the first occurrence.,If Avalon contracted genital herpes she will only be contagious when she has a break out.,none of the above,D,False,0.10962847620248795,0.4202488660812378,0.27994611859321594,0.1697959005832672
Stan is out having a few beers with some friends. Which of the following will be DECREASED if Stan only consumes 1 beer?,arousal,erection,inhibition,orgasm,C,False,0.333433598279953,0.22561247646808624,0.333433598279953,0.09553033113479614
Vasocongestion is a process of :,muscle contraction,blood accumulation in the genitals,muscle relaxation,detumescence,B,True,0.0031501182820647955,0.9897376894950867,0.0036828613374382257,0.0011232092510908842
Which of the following is/are secondary sex characteristics in males AND females?,underarm hair,sweat and oil glands,deepening of the voice,both A and B,D,True,0.3876464366912842,0.019603706896305084,0.04629776254296303,0.490030974149704
It's 3:00 A.M. You are male. You awaken to urinate. Standing at the commode you are in extreme agony. Your penis feels as if it is on fire. You notice a yellowish discharge coming out of your penis after you finish urinating. Your moans have awakened your significant other. She comes running into the bathroom and asks you what is wrong. You tell her you probably have:,genital herpes,AIDS,syphilis,gonorrhea,D,False,0.5888411998748779,0.08890172094106674,0.160980224609375,0.11777564138174057
Which of these statements is accurate concerning the norms of swinging?,Male and female homosexual acts are common and widely accepted.,It is expected that couples will engage in sex with the same partners on several occasions.,The combination of two men with one woman is the typical introduction to swinging.," Most swingers also tend to have tolerant attitudes towards various forms of ""exotic"" sexuality.",D,False,0.10633298754692078,0.3379255533218384,0.27153080701828003,0.27153080701828003
Romulo is on a crowded bus and he sees a woman near the door. Feeling a little saucy Romulo proceeds to rub up against the woman and is immediately aroused. Romulo's inappropriate behavior would be characterized as:,Frotteurism,Exhibitionism,Voyeurism,Sadomasochism,A,True,0.9472909569740295,0.029978521168231964,0.00858899112790823,0.0038713617250323296
Mini-pills contain:,estrogen only,progestin only,synthetic androgens and estrogen,synthetic estrogen,B,True,0.016406502574682236,0.9685525894165039,0.010107753798365593,0.003604030702263117
"Heterosexual fantasies about sexual activity never involve someone _________, and gay and lesbian fantasies never involve persons of __________",Both heterosexual and homosexual fantasies may involve persons of the same or other gender,of the other gender; of the same gender,of the same gender; of the same gender,of the same gender; of the other gender,A,True,0.8458832502365112,0.07625868916511536,0.02184848114848137,0.045536141842603683
Which of the following is typically associated with having a vasectomy?,decreased testosterone production,reduced rigidity of erections,decreased sperm production,normal orgasm,D,False,0.0834532156586647,0.041962914168834686,0.7917820811271667,0.0771816074848175
Which of the following are reflexes?,ejaculation,erection,orgasm,both A and B,D,False,0.3883962333202362,0.3120851218700409,0.18635453283786774,0.093704953789711
Which of the following sexual variations is probably the most dangerous?,troilism,asphyxiophilia,zoophilia,necrophilia,B,False,0.12264658510684967,0.1389767825603485,0.4927154779434204,0.23640745878219604
The follicular phase is to the __________ as the luteal phase is to the secretory phase.,postovulatory,menstrual,proliferative,myometrial,C,False,0.4136554002761841,0.5068211555480957,0.061484385281801224,0.015067396685481071
"For purposes of conception, the best position for intercourse is:",woman-on-top,man-on-top,rear entry,side-to-side,B,False,0.47870466113090515,0.3447980582714081,0.10034194588661194,0.07115309685468674
"Danny and Sandy are coworkers. Sandy sees Danny in the break room and says ""Hey Stud! Nice buns! Wanna do it?"" This would be considered harrassment if:",Sandy is Danny's supervisor,Danny has previously told Sandy that he does not appreciate her advances,"Danny responds with ""Sure baby your office or mine?""",both A and B,D,True,0.2580152153968811,0.16658712923526764,0.24238285422325134,0.3064006268978119
Erection in the male and vaginal lubrication in the female mark the __________ stage of sexual response.,excitement,resolution,plateau,orgasm,A,False,0.04256684333086014,0.033151090145111084,0.9101192355155945,0.009799444116652012
The placenta does all of the following except:,supplies oxygen to the fetus,supplies nutrients to the fetus,supplies blood to the fetus,secretes hormones,C,False,0.3854007124900818,0.10702191293239594,0.30967816710472107,0.1907871812582016
Which of the following is the MOST COMMON menstrual problem?,painful menstruation,absence of menstruation,menstruation without ovulation,ovulation without menstruation,A,True,0.9828926920890808,0.0087736239656806,0.003832912305369973,0.0031775960233062506
In all of her relationships Helen is typically uncomfortable feeling close to another person or having that person feel close to her. According to attachment theory Helen would best be described as:,a secure lover,an avoidant lover,an anxious-ambivalent lover,a passionate lover,B,False,0.0983339175581932,0.04229288920760155,0.6933216452598572,0.15961170196533203
Approximately how many sperm are in the typical ejaculate?,"300,000",300 million,3 million,30 million,B,True,0.057028718292713165,0.8380308747291565,0.06563965231180191,0.036820508539676666
Bill is a successful ad executive for a computer company. He is 32 married and the father of two children. When Bill's wife is not home he puts on her satin stockings garter belt bra skirt blouse and red stilettos. While dressing he becomes sexually excited and proceeds to masturbate. Which of the following descriptions best fits Bill?,female impersonator,drag queen,transsexual,transvestite,D,True,0.1907311975955963,0.2863214313983917,0.19678567349910736,0.29541024565696716
Sociobiologists assume that the central function of sex is:,pleasure,reproduction,to maintain the double standard,to relieve tension,B,True,0.01160267274826765,0.9811599850654602,0.0044732289388775826,0.0013431069673970342
Which of the following approaches to psychotherapy focuses only the problem behaviour and how to modify it?,Behaviour modification,psychoanalytic,sociological,evolutionary,A,True,0.9794266223907471,0.017660709097981453,0.0014496792573481798,0.00031351513462141156
JD Unwin's book _Sex and Culture_ argues what two things are linked?,homosexuality in sons with distant fathers,sexual abuse and Christianity,civilizational collapse and promiscuity,anthropology and evolution,C,True,0.4047010540962219,0.031207196414470673,0.45147666335105896,0.10723511129617691
The official condemnation by the Catholic Church of artificial birth control is set forth in _______ encyclical called Humanae Vitae.,Pope John II's,Pope Paul VI's,Pope John Paul I's,Pope John Paul II's,B,True,0.0007410013931803405,0.9956264495849609,0.0014508101157844067,0.00026421216898597777
"According to Byrne's law of attraction and his formula, we are attracted to people who:",provide a lot of reinforcement and a small amount of punishment,provide more punishment than reinforcement,provide an equal balance of punishment and reinforcement,are extremely attractive and provide a lot of reinforcement,A,True,0.5962470173835754,0.0900198295712471,0.05633297190070152,0.24855272471904755
"Benny is the head of a successful corporation. After a hard day at work during which he is under incredible pressure to perform well, he goes home to his wife who proceeds to spank him, tie him to their four poster bed, and tease him until he begs for intercourse. According to psychological theory, what is the most likely reason Benny finds this alluring?","As a child be became sexually aroused pretending to be a powerful executive, so he now becomes aroused at work and must discharge this when he gets home.",He is overcome with feelings of self doubt and his sadomasochistic behaviour allows him a safe outlet for that self doubt.,"He is overwhelmed with pressures and responsibilities at work, and the masochistic behaviour allows him to escape from being an autonomous, separate individual.",He is secretly fascinated by violence and engaging in sadomasochistic behaviour is a relatively safe outlet for it.,C,False,0.21005095541477203,0.386342853307724,0.28710561990737915,0.10897300392389297
Darla and Janice are two moms raising a son Timmy. Which of the following most likely characterizes Timmy?,He will probably grow up to be gay.,He will not be popular with his peers.,As long as Timmy has at least one supportive and accepting caregiver he will have a healthy development.,His social skills will lag behind his peers who are raised in heterosexual families.,C,True,0.019480492919683456,0.011099649593234062,0.9240706562995911,0.04124020040035248
What are the experiences when a sexual addict has completed the sexual act?,(s)he experiences feelings of hopelessness and despair,(s)he uses the fantasy of the behaviour just completed to become aroused again,(s)he feels relaxed and emotionally relieved,(s)he immediately becomes sexually aroused again and feels good about the behaviour,A,False,0.0187098179012537,0.3115464150905609,0.03606411814689636,0.6293410658836365
Which of the following is/are likely to cause coital pain for BOTH men and women?,infections,foreskin too tight,vaginismus,both A and C,A,True,0.6573869585990906,0.016716526821255684,0.019240602850914,0.26149046421051025
The endometrium grows and thickens during:,menstruation,the follicular phase,the luteal phase,ovulation,B,False,0.06236777827143669,0.08658907562494278,0.8087976574897766,0.03964336961507797
Which of the following events INITIATES puberty?,pituitary gland releases FSH,pituitary gland releases growth hormone,hypothalamus releases GNRS,hypothalamus releases LH,C,False,0.8514639139175415,0.07440008223056793,0.02165166102349758,0.0487927682697773
Alexander the Great was probably,bisexual,asexual,heterosexual,pedosexual,A,True,0.739700973033905,0.1265479177236557,0.0791916623711586,0.04442249611020088
Shaggy has a fantasy about digging up a recently buried woman and having sex with her. He told his friends this and they encouraged him to get therapy. As part of the treatment he masturbates to his fantasy and at the last moment before orgasm he switches to a fantasy about having sex with a living woman. This procedure is part of the process of:,orgasmic reconditioning,aversive conditioning,covert sensitization,desensitization therapy,A,True,0.5605952143669128,0.1156853586435318,0.18486469984054565,0.1331530511379242
How do girls most frequently learn about masturbation?,through reading about it,being told by peers,self-discovery,observing others doing it.,C,True,0.022698860615491867,0.029145915061235428,0.7877570390701294,0.15511853992938995
How many centimetres must the cervix dilute to before a baby can be born?,5,10,15,20,B,False,0.11811172217130661,0.33646899461746216,0.4058590829372406,0.06322064995765686
"From 1988 to 1990 among heterosexuals in the US, the number of unmarried adults aged 20 to 45 who report having multiple partners has:",declined for both men and women,"declined for men, but not for women","declined for women, but not for men","declined for men, and remained the same for women",A,True,0.40459170937538147,0.20028741657733917,0.191115602850914,0.20028741657733917
Which is true with regard to voyeurs?,They are generally middle-aged.,They are usually dangerous.,They typically want to view friends' sexual behaviours.,They typically want to observe strangers' activities.,D,True,0.003970359917730093,0.004714919254183769,0.3410338759422302,0.6471685767173767
What are the three dimensions of intimacy in romantic relationships that outline closeness and sharing?,"affective, trusting, and friendship","becoming emotional, caring, and physical","affective, cognitive, and physical","mutual self-disclosure, sexuality, and trusting",C,False,0.9885469675064087,0.0032462032977491617,0.0033492492511868477,0.0037363574374467134
Mike and Carol have been married for 5 years. Recently Mike has found that although he wants to have sex with Carol he has trouble getting aroused. However he does not have trouble getting aroused when he sees his secretary at work. Which of the following describe(s) Mike's dysfunction?,Mike suffers from a global dysfunction.,Mike suffers from erectile dysfunction.,Mike suffers from lubrication inhibition.,Mike must be having an affair with his secretary.,B,True,0.05961805582046509,0.7976807951927185,0.09676966071128845,0.040974851697683334
__________ occurs when the fertilized egg implants somewhere other than the uterus.,Pseudocystitis,Ectopic pregnancy,Pre-eclamptic pregnancy,Eclamptic pregnancy,B,True,0.0007634570356458426,0.9942378997802734,0.00201144115999341,0.0005329789128154516
A pimp can be best described as ,...a male companion-master of a prostitute,...a gigolo who works with a street walker,...an experienced male prostitute,...an escort to a female prostitute,A,True,0.9469810128211975,0.01761769875884056,0.014379147440195084,0.0141562195494771
Menstruation is triggered by...,...a sharp increase in estrogen levels,...a sharp increase in progesterone levels,...a sharp decrease in estrogen and progesterone levels,...a sharp increase in estrogen and progesterone levels,C,False,0.9476542472839355,0.01735689304769039,0.020292263478040695,0.012117063626646996
Which of the following concerning self-disclosure in relationships is supported by research?,"when one partner in a relationship self-discloses, the other is unlikely to do so",self-disclosure on the part of one partner often leads to self-disclosure on the part of the other,there is a negative correlation between amount of self-disclosure and relationship satisfaction,there is no relationship between amount of self-disclosure and relationship satisfaction,B,True,0.1106146052479744,0.7441943287849426,0.07722144573926926,0.0630263015627861
Attachment to a care-giver begins:,in the hours immediately following birth,several weeks after birth,several months after birth,when the child learns to speak,A,True,0.9764268398284912,0.014596398919820786,0.005627413280308247,0.0005234309355728328
Female sterilization inhibits _________ production.,egg,estrogen,progesterone,none of the above,D,False,0.2160259634256363,0.4363844692707062,0.2447894960641861,0.043207913637161255
Another term for sexual self-stimulation is:,masturbation,autoeroticism,self-eroticism,a and b,D,False,0.9752702116966248,0.009561212733387947,0.007105289492756128,0.003863079007714987
You have been asked to write a response paper to LeVay's research on brain differences between heterosexuals and homosexuals. Which are plausible criticisms of LeVay's work?,Sample size was relatively small.,Gay and straight groups were not equivalent in terms of the number of deaths due to AIDS.,Lesbians were omitted from the study.,all of the above,D,False,0.8338884711265564,0.03085271641612053,0.016514265909790993,0.06531519442796707
About ___ % of adolescent males have homosexual experiences during their teenage years.,5,10,20,30,B,False,0.14081315696239471,0.2630736231803894,0.48386645317077637,0.056011609733104706
Hormones are secreted:,directly into the bloodstream,into the tissues surrounding the glands where they were manufactured,into the stomach and then are digested and travel throughout the body,into the ovaries and testes,A,True,0.6138861775398254,0.2404012829065323,0.05710030719637871,0.0817924216389656
"By 28 days after conception, the embryo is about __________ centimetres long.",1,2,3,4,A,False,0.03643905371427536,0.18796692788600922,0.45090922713279724,0.027938788756728172
