0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
Freud said that the penis first becomes the major focus of pleasure-seeking at:,birth,about age 1,between the ages of 3 and 6,puberty,C,True,0.06626803427934647,0.08551955223083496,0.7821478247642517,0.06301703304052353
"What makes a relationships last, according to Sternberg?",intimacy,commitment,decision,passion,B,False,0.7633599042892456,0.048358459025621414,0.09119956195354462,0.07547208666801453
The position that abortion is murder is held by certain people in which religion?,Orthodox Jews,Fundamentalist Protestants,Eastern Orthodox Christians,all of the above,D,True,0.08845356851816177,0.37099188566207886,0.043276067823171616,0.4857751429080963
"Orders of monks and nuns found both in Eastern religions and in Christianity who affirm celibacy, virginity, and poverty follow the ethical system of:",legalism,asceticism,situationism,hedonism,B,True,0.010008732788264751,0.973073422908783,0.007554180454462767,0.007132945582270622
Ovaries and testes,are homologous,produce gametes,produce sex hormones,all of the above,D,True,0.2389216125011444,0.019399594515562057,0.1002577617764473,0.6116994023323059
Simon LeVay studied the brains of heterosexuals and homosexuals. He found differences in:,the cortical activity of these two groups,the overall brain weights of these two groups,the cell structure in the hypothalamus of these two groups,blood volume and metabolism of sugars in the brains of these two groups,C,False,0.7494608163833618,0.04550331085920334,0.10552328079938889,0.09294207394123077
"Which of the following theories uses terms such as ""modelling"" and ""imitation"" to explain the effects of exposure to erotica on a person's behaviour?",sociobiology,psychoanalytic theory,script theory,social learning theory,D,False,0.011782621964812279,0.011507107876241207,0.8894913792610168,0.08453507721424103
"________ men, on the average, begin engaging in sexual intercourse approximately two years later than ________ men do.",Mexican Americans and whites; African Americans,Mexican Americans; African Americans and whites,African Americans; whites and Latinos,Whites; African Americans and Latinos,A,False,0.16776083409786224,0.24068567156791687,0.37418028712272644,0.2133800983428955
"In the scientific community, women's capacity for multiple orgasms was originally discovered by:",Kinsey,Freud,Masters and Johnson,Kaplan,A,False,0.1982734501361847,0.1561255007982254,0.5101272463798523,0.0706709548830986
Which of the following characteristics are generally consistent with date rape?,use of excessive force,premeditated,sexually motivated,involves use of a weapon,C,True,0.04522361978888512,0.020252197980880737,0.828803300857544,0.09967397153377533
"According to John Money, __________ refers to a person's private internal sense of maleness or femaleness.",Gender identity,Sexual nomenclature,Gender schema,Intrapsychic sexual orientation,A,True,0.9922826886177063,0.0021979017183184624,0.0025585349649190903,0.0016062903450801969
The average male genital size is approximately,4 inches,5 inches,7 inches,1 foot,B,False,0.10960350185632706,0.17219126224517822,0.5894922018051147,0.08776437491178513
People who cannot reach orgasm without touching a woman's shoe would certainly be considered sexually abnormal or deviant by which of the following definitions?,psychological,sociological,statistical,b and c,D,False,0.3616054356098175,0.29972195625305176,0.030751029029488564,0.12995877861976624
"If a woman or man repeatedly experiences pain during intercourse, she will probably want to have intercourse infrequently or not all. In this situation, __________ would likely classify the pain as a punishment.",Sigmund Freud,John Money,B. F. Skinner,Havelock Ellis,C,False,0.25307202339172363,0.2985121011734009,0.1660652607679367,0.2073700726032257
"What seems to be the case when the folk saying ""opposites attract"" (i.e., dissimilar attitudes tend to cause liking) when it is considered in light of current research?",It does not seem to be true.,It seems to be true for heterosexuals but not for homosexuals.,It seems to be true for homosexuals but not for heterosexuals.,It seems to be true for women but not for men,A,False,0.19564419984817505,0.14878374338150024,0.4731224775314331,0.17509791254997253
The egg can be fertilized until about _______ after ovulation.,6 hours,24 hours,72 hours,1 week,B,False,0.04794630780816078,0.1982794851064682,0.7170658111572266,0.02859899401664734
"After releasing an egg, the follicle, under stimulation of luteinizing hormone, turns into a a glandular mass of cells called the __________",corpus cavernosum,corpus luteum,corpus callosum,corpus glandula,B,True,0.0027380352839827538,0.9812306761741638,0.008589115925133228,0.0033329117577522993
How is endometriosis generally treated?,antiprosaglandin drugs,prostaglandin drugs,hormones,aspirin,C,True,0.08699966222047806,0.06083955243229866,0.8153746128082275,0.03015219420194626
"Before the Masters and Johnson research, it was thought that vaginal lubrication was due to secretions of",Cowper's gland,Prostate gland,Bartholin glands,Adrenal gland,C,True,0.023093312978744507,0.01802939549088478,0.936598002910614,0.016483282670378685
Buffy and Willow were discussing their sexual fantasies. Buffy revealed that she sometimes fantasizes about sex with other women even though she normally finds herself attracted to men. She also fantasizes about group sex. Which of the following statements can be inferred from Buffy's fantasies?,Buffy's fantasies suggest that she must be a latent homosexual or bisexual.,Buffy's fantasies are indicative of a paraphilia.,Buffy's fantasies indicate that she is not getting enough sex to keep her satisfied.,Buffy's fantasies are fairly typical and tell us little about her sexual tendencies.,D,False,0.2079324871301651,0.24925260245800018,0.3040643334388733,0.22489038109779358
The environment for sperm passage is most hospitable just at,preovulation,proliferation,ovulation,menstruation,C,True,0.11890062689781189,0.1095111221075058,0.7295976877212524,0.038340602070093155
Secretions of Cowper's gland fluid at the tip of the penis are first evident:,following orgasm,immediately before orgasm,prior to vasocongestion,during the plateau phase,D,False,0.31592297554016113,0.3865368962287903,0.1791614443063736,0.11407128721475601
Which of the following restrictions existed in at least one culture? No sex,for a period of time following childbirth,during menstruation,between parents and children,all of the above,D,False,0.8115836381912231,0.07451001554727554,0.029880575835704803,0.07797003537416458
Which of the following teenagers have the highest pregnancy rates?,U.S.,Canadian,Swedish,French,A,True,0.8049083948135376,0.04016102850437164,0.04715340957045555,0.02587013505399227
The onset (the very beginning) of labor is first triggered by,hormones secreted by the Mother's ovaries,hormones secreted by the Mother's hypothalamus,hormones secreted by the fetus' adrenal gland,the placenta and uterus secretion of prostaglandins,C,False,0.08210130780935287,0.05084666609764099,0.09877198934555054,0.7573808431625366
One of the first models of the physiology of the human sexual response was provided by,Henry Havelock Ellis,Sigmund Freud,Linda George and Stephen Weiler,William Masters and Virginia Johnson,D,True,0.003994636703282595,0.0681755542755127,0.008912138640880585,0.916923463344574
"An adult feels himself becoming aroused when looking at a child and realizes that the response is totally inappropriate, as a result he feels anxiety rather than arousal. This is an example of __________ according to Walen and Roth's cognitive model of the sexual response.",negative perception,negative evaluation,negative arousal,cognitive dissonance,B,False,0.04593254625797272,0.0814213827252388,0.7208174467086792,0.1456282138824463
We are attracted to a person who is similar to us in attitudes because:,we get positive reinforcement from that person agreeing with us,the other person's agreement bolsters our sense of rightness,we anticipate positive interactions with that person,all of the above,D,True,0.379912406206131,0.049818072468042374,0.04947792738676071,0.4875408709049225
"According to the Ethnocultural Communities Facing AIDS study, single _________ men are more likely than single _________ to report having had more than one sexual partner in the previous year.",Chinese; North African Muslim,South Asian; English-speaking Caribbean,South Asian; Chinese,North African Muslim; Latin American,B,True,0.14366839826107025,0.7656095027923584,0.05582927167415619,0.030462367460131645
Penile or clitoral erection occurs because of activation of the _________ system.,pathetic,apathetic,sympathetic,parasympathetic,D,False,0.006576974410563707,0.0015730217564851046,0.9834088087081909,0.0064721060916781425
Which of the following is homologous to the glans of the penis?,labia minora,labia majora,mons,clitoris,D,True,0.08511760085821152,0.06826397776603699,0.31234830617904663,0.5222874283790588
What day of a typical 28-day menstrual cycle is a woman likely to ovulate?,4,10,14,22,C,True,0.013897942379117012,0.04764235392212868,0.8682152628898621,0.028193477541208267
The two principles that deal with questions of values are:,religion and ethics,faith and science,legal and ethics,legal and religion,A,True,0.652717113494873,0.06380734592676163,0.17783337831497192,0.09544514119625092
Studies conducted by Bailey and Pillard (1991) have shown that:,the homosexuality concordance rate for identical twins is 100%,the homosexuality concordance rate for identical twins and fraternal twins is approximately the same,the homosexuality concordance rate for identical twins is higher than for fraternal twins,the homosexuality concordance rate for adoptive brothers differs little from that of biological brothers,C,True,0.09431206434965134,0.10805241018533707,0.6508246064186096,0.14208289980888367
The capacity of a spinal-cord injured man to have erections depends on:,the level of the spinal cord at which the injury occurred,whether the spinal cord was partially or completely severed,the man's age,both a and b,D,False,0.7861945033073425,0.03820038214325905,0.023375755175948143,0.12226265668869019
Research on the effects of sexually explicit material using material that the viewer finds acceptable has shown that:,erotica has no effect on sexual behavior,erotica may lead to increases in sexual arousal for men and women,nonaggressive erotica leads to massive increases in aggressive behavior,erotica decreases sexual arousal and sexual interest,B,True,0.047375671565532684,0.9244431853294373,0.015505046583712101,0.009932943619787693
Fetishism typically develops at the age of:,30 through 50,at birth,10 through 20,20 through 30,C,True,0.15237893164157867,0.15323404967784882,0.6632649898529053,0.027377521619200706
Hillary just found out that she is pregnant but she suspects that her husband has been fooling around. It is important that she be tested for chlamydia because chlamydia can cause which of the following complications?,tubal pregnancies,premature delivery,spontaneous abortion,all of the above,D,True,0.2311982661485672,0.018915968015789986,0.03688396140933037,0.7009195685386658
Roman Catholicism takes the position that it is sinful to,engage in homosexual acts,engage in heterosexual acts outside of marriage,take the birth control pill,all of the above,D,False,0.8461334705352783,0.0224897637963295,0.015878457576036453,0.11020847409963608
Which of the following is the most common method of birth control for married couples in the U.S..,Sterilization,The IUD,The diaphragm,The rhythm method,A,False,0.21010710299015045,0.12576232850551605,0.2724672555923462,0.3676307499408722
The theory of _______ is used by sociobiologists specifically to explain the evolution of gender differences.,natural selection,the new synthesis,sexual selection,the gender schema,C,True,0.0003531734400894493,0.0010864883661270142,0.9967018961906433,0.0005200951709412038
Experimental work on the introduction of the birth control pill was done with,middle- and upper-class American women,white American women,poor Puerto Rican women,Asian American women,C,True,0.1868220567703247,0.09984426200389862,0.5426319241523743,0.16051919758319855
Which of the following have menstrual cycles?,some monkey species,some ape species,some breeds of dogs,a and b only,D,False,0.7206217050552368,0.016583191230893135,0.10845346748828888,0.0640028640627861
What sexual act is prohibited in most societies?,masturbation,incest,sex during menstruation,sex with a non-spouse if the person is married.,B,False,0.6880205869674683,0.06206481158733368,0.05027100816369057,0.19012725353240967
Which of the following is removed when a male is circumcised?,sunna,corpus spongiosum,septum,prepuce,D,False,0.26928359270095825,0.4915342330932617,0.09275976568460464,0.1282292753458023
Staphylococcus aureus is...,...a hormone released during menstruation,...the term for the follicle after it has ruptured,...a bacterium associated with Toxic Shock Syndrome,...the term for the mass of cells in the corpus luteum,C,True,0.0038132560439407825,0.0047578364610672,0.9572027325630188,0.029888618737459183
Jeffrey Dahmer's behaviour might best fit into the category of:,zoophilia,necrophilia,urophilia,scoptophilia,B,True,0.15975739061832428,0.4545469284057617,0.1260799616575241,0.24952001869678497
An anatomical difference between males and females is:,"males have one exit structure for urine and reproductive fluids, whereas females have two","males have an external sexual organ that gets engorged with blood, whereas females do not",males have many times the number of nerve endings in the penis that females have in the clitoris.,all of the above,A,False,0.09374769777059555,0.05758501961827278,0.38316914439201355,0.45826467871665955
Kenny fell off a ladder while trying to change a lightbulb. He suffered an injury his upper back transecting his spinal cord and leaving him quadraplegic. Which of the following are probably impaired in Kenny?,ejaculation,erection,genital sensation,both A and C,D,True,0.22747449576854706,0.05422649905085564,0.0770874172449112,0.6290075182914734
The feedback loop in men which regulates the production of sex hormones includes all but which of the following?,oxytocin,gonadotropin-releasing hormone,follicle-stimulating hormone,pituitary gland,A,False,0.17563138902187347,0.38014933466911316,0.2640475034713745,0.17275848984718323
The Old Testament presents the view that sexuality is,fundamentally positive,to be considered in light of its social consequences,comparable to other biological functions,a and b,D,False,0.6148350834846497,0.016816698014736176,0.08204347640275955,0.21279403567314148
Castration in adulthood,will produce a high voice because of decreased testosterone production.,will produce a high voice because of the pain that accompanies the procedure.,will not produce a high voice because the larynx has already grown.,will not produce a high voice because castration does not affect testosterone production.,C,True,0.2237357646226883,0.16012808680534363,0.4417459964752197,0.16623714566230774
Xena has been able to conceive but has repeatedly miscarried early in her pregnancies. Which of the following would be her best option for having a child?,artificial insemination,in vitro fertilization,zygote intra-fallopian transfer,embryo transfer,D,False,0.22300750017166138,0.6677932143211365,0.05124669149518013,0.054165296256542206
Which of the following is TRUE of the duration of the refractory period experienced by men?,it is consistent across men and lasts 20 minutes,it varies across men lasting from a few minutes to 24 hours,it tends to be shorter with alcohol consumption,it tends to be longer in younger men,B,True,0.020837601274251938,0.9436084032058716,0.014738187193870544,0.018701523542404175
"At about _________ months after conception, the gender of the fetus is clear from the appearance of external genitals.",2,4,6,8,B,False,0.12008748948574066,0.2507137954235077,0.48282402753829956,0.047446057200431824
__________ is a shedding of the inner lining of the uterus.,Menstruation,Ovulation,The luteal phase,The follicular phase,A,True,0.9864633083343506,0.003519198624417186,0.005639958661049604,0.002562799723818898
"When a woman thinks that she probably is a lesbian, she is at the:",pride stage,tolerance stage,acceptance stage,confusion stage,B,False,0.13394638895988464,0.05540464073419571,0.7637878656387329,0.043979160487651825
Which of the following STDs can be passed from mother to child through the placenta?,gonorrhea,syphilis,genital herpes,chlamydia,B,False,0.24021747708320618,0.2033611536026001,0.41389092803001404,0.13399526476860046
Persons with liberal attitudes about premarital sex are likely to:,have liberal attitudes about extramarital sex,engage in accidental extramarital sexual activity,engage in open swinging,all of the above,A,False,0.11173225194215775,0.02636507898569107,0.034595414996147156,0.8172032237052917
"Menstrual cramps may be caused, in part, by:",low levels of prostaglandin,an increased oxygen supply to the uterus,highly sensitive nerve endings,frequent masturbation,A,False,0.14856953918933868,0.0868995189666748,0.7019498348236084,0.05541418865323067
Avalon had a wild time during spring break. Unfortunately the guy she hooked up with in Palm Beach had genital herpes. Which of the following is true about genital herpes?,Avalon could not contract genital herpes from performing fellatio (oral-genital sex) on the guy.,If Avalon contracted genital herpes she can be cured with antibiotics if administered immediately after the first occurrence.,If Avalon contracted genital herpes she will only be contagious when she has a break out.,none of the above,D,False,0.12983250617980957,0.3314270079135895,0.31985506415367126,0.19904965162277222
Stan is out having a few beers with some friends. Which of the following will be DECREASED if Stan only consumes 1 beer?,arousal,erection,inhibition,orgasm,C,False,0.238454669713974,0.3729031980037689,0.26874789595603943,0.08425293862819672
Vasocongestion is a process of :,muscle contraction,blood accumulation in the genitals,muscle relaxation,detumescence,B,True,0.00482597341760993,0.985803484916687,0.00464760372415185,0.00206681527197361
Which of the following is/are secondary sex characteristics in males AND females?,underarm hair,sweat and oil glands,deepening of the voice,both A and B,D,True,0.42127707600593567,0.011409038677811623,0.04030138999223709,0.5023892521858215
It's 3:00 A.M. You are male. You awaken to urinate. Standing at the commode you are in extreme agony. Your penis feels as if it is on fire. You notice a yellowish discharge coming out of your penis after you finish urinating. Your moans have awakened your significant other. She comes running into the bathroom and asks you what is wrong. You tell her you probably have:,genital herpes,AIDS,syphilis,gonorrhea,D,False,0.49916359782218933,0.11135593801736832,0.25474950671195984,0.11851789057254791
Which of these statements is accurate concerning the norms of swinging?,Male and female homosexual acts are common and widely accepted.,It is expected that couples will engage in sex with the same partners on several occasions.,The combination of two men with one woman is the typical introduction to swinging.," Most swingers also tend to have tolerant attitudes towards various forms of ""exotic"" sexuality.",D,True,0.10062025487422943,0.2715897262096405,0.250179648399353,0.36359360814094543
Romulo is on a crowded bus and he sees a woman near the door. Feeling a little saucy Romulo proceeds to rub up against the woman and is immediately aroused. Romulo's inappropriate behavior would be characterized as:,Frotteurism,Exhibitionism,Voyeurism,Sadomasochism,A,True,0.83403480052948,0.09190718829631805,0.0370766781270504,0.013708837330341339
Mini-pills contain:,estrogen only,progestin only,synthetic androgens and estrogen,synthetic estrogen,B,True,0.050109535455703735,0.8927016854286194,0.033226173371076584,0.021215852349996567
"Heterosexual fantasies about sexual activity never involve someone _________, and gay and lesbian fantasies never involve persons of __________",Both heterosexual and homosexual fantasies may involve persons of the same or other gender,of the other gender; of the same gender,of the same gender; of the same gender,of the same gender; of the other gender,A,True,0.5932837724685669,0.1060992181301117,0.05479716882109642,0.2349177598953247
Which of the following is typically associated with having a vasectomy?,decreased testosterone production,reduced rigidity of erections,decreased sperm production,normal orgasm,D,False,0.08908617496490479,0.0576087161898613,0.7726536989212036,0.06785920262336731
Which of the following are reflexes?,ejaculation,erection,orgasm,both A and B,D,False,0.2705063223838806,0.06875256448984146,0.45131129026412964,0.1895981729030609
Which of the following sexual variations is probably the most dangerous?,troilism,asphyxiophilia,zoophilia,necrophilia,B,False,0.11283640563488007,0.11152926832437515,0.5036982893943787,0.2620144486427307
The follicular phase is to the __________ as the luteal phase is to the secretory phase.,postovulatory,menstrual,proliferative,myometrial,C,False,0.3912825882434845,0.2271287739276886,0.3135862946510315,0.05763057991862297
"For purposes of conception, the best position for intercourse is:",woman-on-top,man-on-top,rear entry,side-to-side,B,False,0.3178752362728119,0.18536196649074554,0.3407813310623169,0.1455647200345993
"Danny and Sandy are coworkers. Sandy sees Danny in the break room and says ""Hey Stud! Nice buns! Wanna do it?"" This would be considered harrassment if:",Sandy is Danny's supervisor,Danny has previously told Sandy that he does not appreciate her advances,"Danny responds with ""Sure baby your office or mine?""",both A and B,D,True,0.1892855316400528,0.12747794389724731,0.1320229321718216,0.530775249004364
Erection in the male and vaginal lubrication in the female mark the __________ stage of sexual response.,excitement,resolution,plateau,orgasm,A,False,0.058803316205739975,0.030400749295949936,0.8914581537246704,0.014718039892613888
The placenta does all of the following except:,supplies oxygen to the fetus,supplies nutrients to the fetus,supplies blood to the fetus,secretes hormones,C,True,0.2332295924425125,0.10924998670816422,0.41131070256233215,0.23566082119941711
Which of the following is the MOST COMMON menstrual problem?,painful menstruation,absence of menstruation,menstruation without ovulation,ovulation without menstruation,A,True,0.9703882932662964,0.011405032128095627,0.008828200399875641,0.007648801896721125
In all of her relationships Helen is typically uncomfortable feeling close to another person or having that person feel close to her. According to attachment theory Helen would best be described as:,a secure lover,an avoidant lover,an anxious-ambivalent lover,a passionate lover,B,False,0.11080384999513626,0.04016564413905144,0.7183681726455688,0.12344121932983398
Approximately how many sperm are in the typical ejaculate?,"300,000",300 million,3 million,30 million,B,False,0.08075796812772751,0.22418975830078125,0.584059476852417,0.10419271141290665
Bill is a successful ad executive for a computer company. He is 32 married and the father of two children. When Bill's wife is not home he puts on her satin stockings garter belt bra skirt blouse and red stilettos. While dressing he becomes sexually excited and proceeds to masturbate. Which of the following descriptions best fits Bill?,female impersonator,drag queen,transsexual,transvestite,D,False,0.07655905187129974,0.4030458331108093,0.2242346853017807,0.27718663215637207
Sociobiologists assume that the central function of sex is:,pleasure,reproduction,to maintain the double standard,to relieve tension,B,True,0.011720199137926102,0.978694498538971,0.005944177508354187,0.0020543583668768406
Which of the following approaches to psychotherapy focuses only the problem behaviour and how to modify it?,Behaviour modification,psychoanalytic,sociological,evolutionary,A,True,0.990474283695221,0.004519666079431772,0.0025253708008676767,0.0009811298223212361
JD Unwin's book _Sex and Culture_ argues what two things are linked?,homosexuality in sons with distant fathers,sexual abuse and Christianity,civilizational collapse and promiscuity,anthropology and evolution,C,True,0.05476866289973259,0.023727329447865486,0.8288245797157288,0.08697540313005447
The official condemnation by the Catholic Church of artificial birth control is set forth in _______ encyclical called Humanae Vitae.,Pope John II's,Pope Paul VI's,Pope John Paul I's,Pope John Paul II's,B,True,0.0014635472325608134,0.9874635934829712,0.007211448159068823,0.0011358944466337562
"According to Byrne's law of attraction and his formula, we are attracted to people who:",provide a lot of reinforcement and a small amount of punishment,provide more punishment than reinforcement,provide an equal balance of punishment and reinforcement,are extremely attractive and provide a lot of reinforcement,A,True,0.34497371315956116,0.12715952098369598,0.18374469876289368,0.33006584644317627
"Benny is the head of a successful corporation. After a hard day at work during which he is under incredible pressure to perform well, he goes home to his wife who proceeds to spank him, tie him to their four poster bed, and tease him until he begs for intercourse. According to psychological theory, what is the most likely reason Benny finds this alluring?","As a child be became sexually aroused pretending to be a powerful executive, so he now becomes aroused at work and must discharge this when he gets home.",He is overcome with feelings of self doubt and his sadomasochistic behaviour allows him a safe outlet for that self doubt.,"He is overwhelmed with pressures and responsibilities at work, and the masochistic behaviour allows him to escape from being an autonomous, separate individual.",He is secretly fascinated by violence and engaging in sadomasochistic behaviour is a relatively safe outlet for it.,C,True,0.1652713418006897,0.2569335401058197,0.42400220036506653,0.14375053346157074
Darla and Janice are two moms raising a son Timmy. Which of the following most likely characterizes Timmy?,He will probably grow up to be gay.,He will not be popular with his peers.,As long as Timmy has at least one supportive and accepting caregiver he will have a healthy development.,His social skills will lag behind his peers who are raised in heterosexual families.,C,True,0.004458839073777199,0.002856591949239373,0.978018581867218,0.011986647732555866
What are the experiences when a sexual addict has completed the sexual act?,(s)he experiences feelings of hopelessness and despair,(s)he uses the fantasy of the behaviour just completed to become aroused again,(s)he feels relaxed and emotionally relieved,(s)he immediately becomes sexually aroused again and feels good about the behaviour,A,False,0.08369813859462738,0.26531922817230225,0.0735979676246643,0.569121778011322
Which of the following is/are likely to cause coital pain for BOTH men and women?,infections,foreskin too tight,vaginismus,both A and C,A,False,0.3775840401649475,0.015187452547252178,0.01770652085542679,0.5721747875213623
The endometrium grows and thickens during:,menstruation,the follicular phase,the luteal phase,ovulation,B,False,0.04021739587187767,0.05319155752658844,0.8581293821334839,0.04486386105418205
Which of the following events INITIATES puberty?,pituitary gland releases FSH,pituitary gland releases growth hormone,hypothalamus releases GNRS,hypothalamus releases LH,C,False,0.8112695217132568,0.07950194925069809,0.03219204396009445,0.07094190269708633
Alexander the Great was probably,bisexual,asexual,heterosexual,pedosexual,A,True,0.5498598217964172,0.11350050568580627,0.2114652693271637,0.10863643884658813
Shaggy has a fantasy about digging up a recently buried woman and having sex with her. He told his friends this and they encouraged him to get therapy. As part of the treatment he masturbates to his fantasy and at the last moment before orgasm he switches to a fantasy about having sex with a living woman. This procedure is part of the process of:,orgasmic reconditioning,aversive conditioning,covert sensitization,desensitization therapy,A,True,0.523281455039978,0.13343223929405212,0.22149483859539032,0.1186155378818512
How do girls most frequently learn about masturbation?,through reading about it,being told by peers,self-discovery,observing others doing it.,C,True,0.018691787496209145,0.023888975381851196,0.8112983703613281,0.13498267531394958
How many centimetres must the cervix dilute to before a baby can be born?,5,10,15,20,B,False,0.11582202464342117,0.2159140408039093,0.5226557850837708,0.08012862503528595
"From 1988 to 1990 among heterosexuals in the US, the number of unmarried adults aged 20 to 45 who report having multiple partners has:",declined for both men and women,"declined for men, but not for women","declined for women, but not for men","declined for men, and remained the same for women",A,True,0.3504132032394409,0.17392627894878387,0.22966240346431732,0.24020306766033173
Which is true with regard to voyeurs?,They are generally middle-aged.,They are usually dangerous.,They typically want to view friends' sexual behaviours.,They typically want to observe strangers' activities.,D,False,0.04089384526014328,0.0327952615916729,0.7565978765487671,0.16129374504089355
What are the three dimensions of intimacy in romantic relationships that outline closeness and sharing?,"affective, trusting, and friendship","becoming emotional, caring, and physical","affective, cognitive, and physical","mutual self-disclosure, sexuality, and trusting",C,False,0.8663535118103027,0.023622920736670494,0.06922481209039688,0.03806005418300629
Mike and Carol have been married for 5 years. Recently Mike has found that although he wants to have sex with Carol he has trouble getting aroused. However he does not have trouble getting aroused when he sees his secretary at work. Which of the following describe(s) Mike's dysfunction?,Mike suffers from a global dysfunction.,Mike suffers from erectile dysfunction.,Mike suffers from lubrication inhibition.,Mike must be having an affair with his secretary.,B,True,0.11687534302473068,0.7308673858642578,0.08318410068750381,0.06128886342048645
__________ occurs when the fertilized egg implants somewhere other than the uterus.,Pseudocystitis,Ectopic pregnancy,Pre-eclamptic pregnancy,Eclamptic pregnancy,B,True,0.001221219776198268,0.9926814436912537,0.0024504107423126698,0.0009131766855716705
A pimp can be best described as ,...a male companion-master of a prostitute,...a gigolo who works with a street walker,...an experienced male prostitute,...an escort to a female prostitute,A,True,0.7237794995307922,0.07433849573135376,0.08221068978309631,0.10164665430784225
Menstruation is triggered by...,...a sharp increase in estrogen levels,...a sharp increase in progesterone levels,...a sharp decrease in estrogen and progesterone levels,...a sharp increase in estrogen and progesterone levels,C,False,0.7719690799713135,0.06626009941101074,0.11333978176116943,0.04385878145694733
Which of the following concerning self-disclosure in relationships is supported by research?,"when one partner in a relationship self-discloses, the other is unlikely to do so",self-disclosure on the part of one partner often leads to self-disclosure on the part of the other,there is a negative correlation between amount of self-disclosure and relationship satisfaction,there is no relationship between amount of self-disclosure and relationship satisfaction,B,True,0.041580263525247574,0.907230794429779,0.02846772037446499,0.019874466583132744
Attachment to a care-giver begins:,in the hours immediately following birth,several weeks after birth,several months after birth,when the child learns to speak,A,True,0.9031089544296265,0.05529886484146118,0.03244392201304436,0.005612308159470558
Female sterilization inhibits _________ production.,egg,estrogen,progesterone,none of the above,D,False,0.13051295280456543,0.07257353514432907,0.6819412112236023,0.0648905485868454
Another term for sexual self-stimulation is:,masturbation,autoeroticism,self-eroticism,a and b,D,False,0.9531583189964294,0.017634505406022072,0.012930330820381641,0.012245391495525837
You have been asked to write a response paper to LeVay's research on brain differences between heterosexuals and homosexuals. Which are plausible criticisms of LeVay's work?,Sample size was relatively small.,Gay and straight groups were not equivalent in terms of the number of deaths due to AIDS.,Lesbians were omitted from the study.,all of the above,D,False,0.8981778025627136,0.019075430929660797,0.010761772282421589,0.05719909444451332
About ___ % of adolescent males have homosexual experiences during their teenage years.,5,10,20,30,B,False,0.13645879924297333,0.24684858322143555,0.47642791271209717,0.0861431285738945
Hormones are secreted:,directly into the bloodstream,into the tissues surrounding the glands where they were manufactured,into the stomach and then are digested and travel throughout the body,into the ovaries and testes,A,False,0.26655837893486023,0.17723152041435242,0.2008606344461441,0.3360916078090668
"By 28 days after conception, the embryo is about __________ centimetres long.",1,2,3,4,A,False,0.03142383694648743,0.047461383044719696,0.6083388328552246,0.03455725684762001
