0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
One of the first models of the physiology of the human sexual response was provided by,Henry Havelock Ellis,Sigmund Freud,Linda George and Stephen Weiler,William Masters and Virginia Johnson,D,True,0.004976228810846806,0.023009849712252617,0.00712811853736639,0.9632349610328674
"An adult feels himself becoming aroused when looking at a child and realizes that the response is totally inappropriate, as a result he feels anxiety rather than arousal. This is an example of __________ according to Walen and Roth's cognitive model of the sexual response.",negative perception,negative evaluation,negative arousal,cognitive dissonance,B,True,0.2122434824705124,0.449319452047348,0.20252415537834167,0.1328185647726059
We are attracted to a person who is similar to us in attitudes because:,we get positive reinforcement from that person agreeing with us,the other person's agreement bolsters our sense of rightness,we anticipate positive interactions with that person,all of the above,D,True,0.19006220996379852,0.06991998106241226,0.0883871391415596,0.633003830909729
"According to the Ethnocultural Communities Facing AIDS study, single _________ men are more likely than single _________ to report having had more than one sexual partner in the previous year.",Chinese; North African Muslim,South Asian; English-speaking Caribbean,South Asian; Chinese,North African Muslim; Latin American,B,True,0.3533461391925812,0.41310346126556396,0.16432121396064758,0.06639177352190018
Penile or clitoral erection occurs because of activation of the _________ system.,pathetic,apathetic,sympathetic,parasympathetic,D,False,0.03700130805373192,0.01076799537986517,0.9394816160202026,0.010601052083075047
Which of the following is homologous to the glans of the penis?,labia minora,labia majora,mons,clitoris,D,True,0.1619093418121338,0.09820296615362167,0.1241401880979538,0.611039400100708
What day of a typical 28-day menstrual cycle is a woman likely to ovulate?,4,10,14,22,C,True,0.10022330284118652,0.2682114541530609,0.4154140055179596,0.15282228589057922
The two principles that deal with questions of values are:,religion and ethics,faith and science,legal and ethics,legal and religion,A,True,0.3903682231903076,0.21558178961277008,0.19025027751922607,0.1932462751865387
Studies conducted by Bailey and Pillard (1991) have shown that:,the homosexuality concordance rate for identical twins is 100%,the homosexuality concordance rate for identical twins and fraternal twins is approximately the same,the homosexuality concordance rate for identical twins is higher than for fraternal twins,the homosexuality concordance rate for adoptive brothers differs little from that of biological brothers,C,True,0.1631980538368225,0.16837851703166962,0.47966572642326355,0.18492761254310608
The capacity of a spinal-cord injured man to have erections depends on:,the level of the spinal cord at which the injury occurred,whether the spinal cord was partially or completely severed,the man's age,both a and b,D,True,0.18093137443065643,0.13237221539020538,0.051837705075740814,0.5235422253608704
Research on the effects of sexually explicit material using material that the viewer finds acceptable has shown that:,erotica has no effect on sexual behavior,erotica may lead to increases in sexual arousal for men and women,nonaggressive erotica leads to massive increases in aggressive behavior,erotica decreases sexual arousal and sexual interest,B,True,0.07830396294593811,0.86857008934021,0.027061128988862038,0.02388136088848114
Fetishism typically develops at the age of:,30 through 50,at birth,10 through 20,20 through 30,C,True,0.12087516486644745,0.20561560988426208,0.585744321346283,0.08571332693099976
Hillary just found out that she is pregnant but she suspects that her husband has been fooling around. It is important that she be tested for chlamydia because chlamydia can cause which of the following complications?,tubal pregnancies,premature delivery,spontaneous abortion,all of the above,D,True,0.17929117381572723,0.03758146986365318,0.030673101544380188,0.7316198945045471
Roman Catholicism takes the position that it is sinful to,engage in homosexual acts,engage in heterosexual acts outside of marriage,take the birth control pill,all of the above,D,False,0.4070006012916565,0.21447426080703735,0.06855008751153946,0.30245715379714966
Which of the following is the most common method of birth control for married couples in the U.S..,Sterilization,The IUD,The diaphragm,The rhythm method,A,False,0.2799381613731384,0.2048071175813675,0.1452299952507019,0.3651081919670105
The theory of _______ is used by sociobiologists specifically to explain the evolution of gender differences.,natural selection,the new synthesis,sexual selection,the gender schema,C,True,0.010517505928874016,0.03670969977974892,0.9467556476593018,0.004968117456883192
Experimental work on the introduction of the birth control pill was done with,middle- and upper-class American women,white American women,poor Puerto Rican women,Asian American women,C,True,0.16139674186706543,0.14695341885089874,0.42522376775741577,0.2619727849960327
Which of the following have menstrual cycles?,some monkey species,some ape species,some breeds of dogs,a and b only,D,False,0.43493545055389404,0.09406138956546783,0.19912797212600708,0.12267917394638062
What sexual act is prohibited in most societies?,masturbation,incest,sex during menstruation,sex with a non-spouse if the person is married.,B,False,0.8412051796913147,0.06189631298184395,0.019783249124884605,0.07350368797779083
Which of the following is removed when a male is circumcised?,sunna,corpus spongiosum,septum,prepuce,D,True,0.2898399829864502,0.17307133972644806,0.08978823572397232,0.441953182220459
Staphylococcus aureus is...,...a hormone released during menstruation,...the term for the follicle after it has ruptured,...a bacterium associated with Toxic Shock Syndrome,...the term for the mass of cells in the corpus luteum,C,True,0.03082389570772648,0.06525418907403946,0.6799642443656921,0.2207520604133606
Jeffrey Dahmer's behaviour might best fit into the category of:,zoophilia,necrophilia,urophilia,scoptophilia,B,True,0.18665726482868195,0.523493230342865,0.11680712550878525,0.16731847822666168
An anatomical difference between males and females is:,"males have one exit structure for urine and reproductive fluids, whereas females have two","males have an external sexual organ that gets engorged with blood, whereas females do not",males have many times the number of nerve endings in the penis that females have in the clitoris.,all of the above,A,False,0.13270574808120728,0.11350924521684647,0.10335134714841843,0.6430736780166626
Kenny fell off a ladder while trying to change a lightbulb. He suffered an injury his upper back transecting his spinal cord and leaving him quadraplegic. Which of the following are probably impaired in Kenny?,ejaculation,erection,genital sensation,both A and C,D,True,0.24580109119415283,0.210244819521904,0.12554290890693665,0.4052574932575226
The feedback loop in men which regulates the production of sex hormones includes all but which of the following?,oxytocin,gonadotropin-releasing hormone,follicle-stimulating hormone,pituitary gland,A,False,0.18478624522686005,0.4432791769504547,0.14847992360591888,0.21943910419940948
The Old Testament presents the view that sexuality is,fundamentally positive,to be considered in light of its social consequences,comparable to other biological functions,a and b,D,False,0.4440651834011078,0.14193175733089447,0.15108557045459747,0.22680631279945374
Castration in adulthood,will produce a high voice because of decreased testosterone production.,will produce a high voice because of the pain that accompanies the procedure.,will not produce a high voice because the larynx has already grown.,will not produce a high voice because castration does not affect testosterone production.,C,True,0.26459378004074097,0.21260707080364227,0.2860940992832184,0.23350320756435394
Xena has been able to conceive but has repeatedly miscarried early in her pregnancies. Which of the following would be her best option for having a child?,artificial insemination,in vitro fertilization,zygote intra-fallopian transfer,embryo transfer,D,False,0.2557307183742523,0.508581280708313,0.08700799196958542,0.14571097493171692
Which of the following is TRUE of the duration of the refractory period experienced by men?,it is consistent across men and lasts 20 minutes,it varies across men lasting from a few minutes to 24 hours,it tends to be shorter with alcohol consumption,it tends to be longer in younger men,B,True,0.07915546745061874,0.799441933631897,0.03624001517891884,0.08295422792434692
"At about _________ months after conception, the gender of the fetus is clear from the appearance of external genitals.",2,4,6,8,B,True,0.20780789852142334,0.4132753610610962,0.2710326015949249,0.06746535003185272
__________ is a shedding of the inner lining of the uterus.,Menstruation,Ovulation,The luteal phase,The follicular phase,A,True,0.9573463797569275,0.023595130071043968,0.008413102477788925,0.008955700322985649
"When a woman thinks that she probably is a lesbian, she is at the:",pride stage,tolerance stage,acceptance stage,confusion stage,B,False,0.30968356132507324,0.23744264245033264,0.3296564519405365,0.12127383798360825
Which of the following STDs can be passed from mother to child through the placenta?,gonorrhea,syphilis,genital herpes,chlamydia,B,False,0.35562101006507874,0.3501076102256775,0.13926318287849426,0.14824488759040833
Persons with liberal attitudes about premarital sex are likely to:,have liberal attitudes about extramarital sex,engage in accidental extramarital sexual activity,engage in open swinging,all of the above,A,False,0.14463026821613312,0.06518997251987457,0.055759936571121216,0.7231058478355408
"Menstrual cramps may be caused, in part, by:",low levels of prostaglandin,an increased oxygen supply to the uterus,highly sensitive nerve endings,frequent masturbation,A,True,0.4726372957229614,0.20647995173931122,0.18800213932991028,0.12921184301376343
Avalon had a wild time during spring break. Unfortunately the guy she hooked up with in Palm Beach had genital herpes. Which of the following is true about genital herpes?,Avalon could not contract genital herpes from performing fellatio (oral-genital sex) on the guy.,If Avalon contracted genital herpes she can be cured with antibiotics if administered immediately after the first occurrence.,If Avalon contracted genital herpes she will only be contagious when she has a break out.,none of the above,D,True,0.12718233466148376,0.2609611749649048,0.24901089072227478,0.34035754203796387
Stan is out having a few beers with some friends. Which of the following will be DECREASED if Stan only consumes 1 beer?,arousal,erection,inhibition,orgasm,C,False,0.36149007081985474,0.24844826757907867,0.19349171221256256,0.1846310794353485
Vasocongestion is a process of :,muscle contraction,blood accumulation in the genitals,muscle relaxation,detumescence,B,True,0.023979227989912033,0.9578468203544617,0.009538277052342892,0.0070882453583180904
Which of the following is/are secondary sex characteristics in males AND females?,underarm hair,sweat and oil glands,deepening of the voice,both A and B,D,True,0.28963518142700195,0.11520891636610031,0.09113774448633194,0.4701242744922638
It's 3:00 A.M. You are male. You awaken to urinate. Standing at the commode you are in extreme agony. Your penis feels as if it is on fire. You notice a yellowish discharge coming out of your penis after you finish urinating. Your moans have awakened your significant other. She comes running into the bathroom and asks you what is wrong. You tell her you probably have:,genital herpes,AIDS,syphilis,gonorrhea,D,False,0.46015629172325134,0.16153006255626678,0.15413305163383484,0.2041931301355362
Which of these statements is accurate concerning the norms of swinging?,Male and female homosexual acts are common and widely accepted.,It is expected that couples will engage in sex with the same partners on several occasions.,The combination of two men with one woman is the typical introduction to swinging.," Most swingers also tend to have tolerant attitudes towards various forms of ""exotic"" sexuality.",D,False,0.15742520987987518,0.36602455377578735,0.16757826507091522,0.29874053597450256
Romulo is on a crowded bus and he sees a woman near the door. Feeling a little saucy Romulo proceeds to rub up against the woman and is immediately aroused. Romulo's inappropriate behavior would be characterized as:,Frotteurism,Exhibitionism,Voyeurism,Sadomasochism,A,True,0.7600893974304199,0.16959887742996216,0.031372636556625366,0.021901629865169525
Mini-pills contain:,estrogen only,progestin only,synthetic androgens and estrogen,synthetic estrogen,B,True,0.046402353793382645,0.8893360495567322,0.034483298659324646,0.02814444713294506
"Heterosexual fantasies about sexual activity never involve someone _________, and gay and lesbian fantasies never involve persons of __________",Both heterosexual and homosexual fantasies may involve persons of the same or other gender,of the other gender; of the same gender,of the same gender; of the same gender,of the same gender; of the other gender,A,True,0.423735648393631,0.21642300486564636,0.11952012032270432,0.2303810715675354
Which of the following is typically associated with having a vasectomy?,decreased testosterone production,reduced rigidity of erections,decreased sperm production,normal orgasm,D,False,0.14325684309005737,0.1284146010875702,0.5578076243400574,0.16748420894145966
Which of the following are reflexes?,ejaculation,erection,orgasm,both A and B,D,False,0.4033244848251343,0.21253708004951477,0.19051700830459595,0.18179260194301605
Which of the following sexual variations is probably the most dangerous?,troilism,asphyxiophilia,zoophilia,necrophilia,B,False,0.21793857216835022,0.23935870826244354,0.22485670447349548,0.31218260526657104
The follicular phase is to the __________ as the luteal phase is to the secretory phase.,postovulatory,menstrual,proliferative,myometrial,C,False,0.4630233645439148,0.285260409116745,0.1730192005634308,0.07677679508924484
"For purposes of conception, the best position for intercourse is:",woman-on-top,man-on-top,rear entry,side-to-side,B,False,0.41416114568710327,0.34875866770744324,0.10974178463220596,0.12435372173786163
"Danny and Sandy are coworkers. Sandy sees Danny in the break room and says ""Hey Stud! Nice buns! Wanna do it?"" This would be considered harrassment if:",Sandy is Danny's supervisor,Danny has previously told Sandy that he does not appreciate her advances,"Danny responds with ""Sure baby your office or mine?""",both A and B,D,True,0.18236656486988068,0.18236656486988068,0.16866149008274078,0.43069222569465637
Erection in the male and vaginal lubrication in the female mark the __________ stage of sexual response.,excitement,resolution,plateau,orgasm,A,False,0.23823285102844238,0.20377135276794434,0.4888220727443695,0.06214674562215805
The placenta does all of the following except:,supplies oxygen to the fetus,supplies nutrients to the fetus,supplies blood to the fetus,secretes hormones,C,False,0.3079254925251007,0.16482064127922058,0.2435891330242157,0.2803693413734436
Which of the following is the MOST COMMON menstrual problem?,painful menstruation,absence of menstruation,menstruation without ovulation,ovulation without menstruation,A,True,0.6820382475852966,0.14982391893863678,0.05959583446383476,0.10624106973409653
In all of her relationships Helen is typically uncomfortable feeling close to another person or having that person feel close to her. According to attachment theory Helen would best be described as:,a secure lover,an avoidant lover,an anxious-ambivalent lover,a passionate lover,B,False,0.2232753485441208,0.2064959704875946,0.3918604552745819,0.17388702929019928
Approximately how many sperm are in the typical ejaculate?,"300,000",300 million,3 million,30 million,B,True,0.22386641800403595,0.4452115297317505,0.17164433002471924,0.15628395974636078
Bill is a successful ad executive for a computer company. He is 32 married and the father of two children. When Bill's wife is not home he puts on her satin stockings garter belt bra skirt blouse and red stilettos. While dressing he becomes sexually excited and proceeds to masturbate. Which of the following descriptions best fits Bill?,female impersonator,drag queen,transsexual,transvestite,D,True,0.19645226001739502,0.25224968791007996,0.21576058864593506,0.31392979621887207
Sociobiologists assume that the central function of sex is:,pleasure,reproduction,to maintain the double standard,to relieve tension,B,True,0.07897575199604034,0.8898170590400696,0.019053786993026733,0.010856520384550095
Which of the following approaches to psychotherapy focuses only the problem behaviour and how to modify it?,Behaviour modification,psychoanalytic,sociological,evolutionary,A,True,0.881300151348114,0.09583694487810135,0.0114460913464427,0.009054603986442089
JD Unwin's book _Sex and Culture_ argues what two things are linked?,homosexuality in sons with distant fathers,sexual abuse and Christianity,civilizational collapse and promiscuity,anthropology and evolution,C,True,0.17634625732898712,0.13520938158035278,0.5782171487808228,0.10695942491292953
The official condemnation by the Catholic Church of artificial birth control is set forth in _______ encyclical called Humanae Vitae.,Pope John II's,Pope Paul VI's,Pope John Paul I's,Pope John Paul II's,B,True,0.0073861065320670605,0.9826232194900513,0.00420847674831748,0.0018969090888276696
"According to Byrne's law of attraction and his formula, we are attracted to people who:",provide a lot of reinforcement and a small amount of punishment,provide more punishment than reinforcement,provide an equal balance of punishment and reinforcement,are extremely attractive and provide a lot of reinforcement,A,True,0.47003471851348877,0.1869668960571289,0.10487892478704453,0.23268404603004456
"Benny is the head of a successful corporation. After a hard day at work during which he is under incredible pressure to perform well, he goes home to his wife who proceeds to spank him, tie him to their four poster bed, and tease him until he begs for intercourse. According to psychological theory, what is the most likely reason Benny finds this alluring?","As a child be became sexually aroused pretending to be a powerful executive, so he now becomes aroused at work and must discharge this when he gets home.",He is overcome with feelings of self doubt and his sadomasochistic behaviour allows him a safe outlet for that self doubt.,"He is overwhelmed with pressures and responsibilities at work, and the masochistic behaviour allows him to escape from being an autonomous, separate individual.",He is secretly fascinated by violence and engaging in sadomasochistic behaviour is a relatively safe outlet for it.,C,False,0.24495422840118408,0.3048504590988159,0.2527299225330353,0.19077055156230927
Darla and Janice are two moms raising a son Timmy. Which of the following most likely characterizes Timmy?,He will probably grow up to be gay.,He will not be popular with his peers.,As long as Timmy has at least one supportive and accepting caregiver he will have a healthy development.,His social skills will lag behind his peers who are raised in heterosexual families.,C,True,0.08245418965816498,0.07625766098499298,0.7012523412704468,0.1359439641237259
What are the experiences when a sexual addict has completed the sexual act?,(s)he experiences feelings of hopelessness and despair,(s)he uses the fantasy of the behaviour just completed to become aroused again,(s)he feels relaxed and emotionally relieved,(s)he immediately becomes sexually aroused again and feels good about the behaviour,A,False,0.0835815966129303,0.14217707514762878,0.08101005852222443,0.6889703869819641
Which of the following is/are likely to cause coital pain for BOTH men and women?,infections,foreskin too tight,vaginismus,both A and C,A,False,0.2772596478462219,0.16299253702163696,0.0769922211766243,0.45003682374954224
The endometrium grows and thickens during:,menstruation,the follicular phase,the luteal phase,ovulation,B,False,0.306953489780426,0.22109031677246094,0.3820098042488098,0.0879436507821083
Which of the following events INITIATES puberty?,pituitary gland releases FSH,pituitary gland releases growth hormone,hypothalamus releases GNRS,hypothalamus releases LH,C,False,0.6373785138130188,0.14001347124576569,0.06021904572844505,0.15619632601737976
Alexander the Great was probably,bisexual,asexual,heterosexual,pedosexual,A,True,0.49964582920074463,0.24350793659687042,0.11683639138936996,0.13034041225910187
Shaggy has a fantasy about digging up a recently buried woman and having sex with her. He told his friends this and they encouraged him to get therapy. As part of the treatment he masturbates to his fantasy and at the last moment before orgasm he switches to a fantasy about having sex with a living woman. This procedure is part of the process of:,orgasmic reconditioning,aversive conditioning,covert sensitization,desensitization therapy,A,True,0.44948244094848633,0.16279174387454987,0.1679593324661255,0.21566402912139893
How do girls most frequently learn about masturbation?,through reading about it,being told by peers,self-discovery,observing others doing it.,C,False,0.07389480620622635,0.12968944013118744,0.28772857785224915,0.5049793720245361
How many centimetres must the cervix dilute to before a baby can be born?,5,10,15,20,B,True,0.20836758613586426,0.3278082311153412,0.29384538531303406,0.15728409588336945
"From 1988 to 1990 among heterosexuals in the US, the number of unmarried adults aged 20 to 45 who report having multiple partners has:",declined for both men and women,"declined for men, but not for women","declined for women, but not for men","declined for men, and remained the same for women",A,True,0.4239518344402313,0.20987138152122498,0.15354518592357635,0.20987138152122498
Which is true with regard to voyeurs?,They are generally middle-aged.,They are usually dangerous.,They typically want to view friends' sexual behaviours.,They typically want to observe strangers' activities.,D,False,0.09403172135353088,0.13469423353672028,0.455664724111557,0.31317347288131714
What are the three dimensions of intimacy in romantic relationships that outline closeness and sharing?,"affective, trusting, and friendship","becoming emotional, caring, and physical","affective, cognitive, and physical","mutual self-disclosure, sexuality, and trusting",C,False,0.3589521050453186,0.15928404033184052,0.0852586030960083,0.39423176646232605
Mike and Carol have been married for 5 years. Recently Mike has found that although he wants to have sex with Carol he has trouble getting aroused. However he does not have trouble getting aroused when he sees his secretary at work. Which of the following describe(s) Mike's dysfunction?,Mike suffers from a global dysfunction.,Mike suffers from erectile dysfunction.,Mike suffers from lubrication inhibition.,Mike must be having an affair with his secretary.,B,True,0.15548335015773773,0.6444605588912964,0.09579051285982132,0.0972989946603775
__________ occurs when the fertilized egg implants somewhere other than the uterus.,Pseudocystitis,Ectopic pregnancy,Pre-eclamptic pregnancy,Eclamptic pregnancy,B,True,0.011932185851037502,0.9779802560806274,0.00537825794890523,0.0028341428842395544
A pimp can be best described as ,...a male companion-master of a prostitute,...a gigolo who works with a street walker,...an experienced male prostitute,...an escort to a female prostitute,A,True,0.7347308993339539,0.12183032184839249,0.052398569881916046,0.08373267948627472
Menstruation is triggered by...,...a sharp increase in estrogen levels,...a sharp increase in progesterone levels,...a sharp decrease in estrogen and progesterone levels,...a sharp increase in estrogen and progesterone levels,C,False,0.5226803421974182,0.17783303558826447,0.13634932041168213,0.15940847992897034
Which of the following concerning self-disclosure in relationships is supported by research?,"when one partner in a relationship self-discloses, the other is unlikely to do so",self-disclosure on the part of one partner often leads to self-disclosure on the part of the other,there is a negative correlation between amount of self-disclosure and relationship satisfaction,there is no relationship between amount of self-disclosure and relationship satisfaction,B,True,0.12747611105442047,0.6473771333694458,0.10404297709465027,0.11789613217115402
Attachment to a care-giver begins:,in the hours immediately following birth,several weeks after birth,several months after birth,when the child learns to speak,A,True,0.9084780216217041,0.0678989589214325,0.014456522651016712,0.00704554608091712
Female sterilization inhibits _________ production.,egg,estrogen,progesterone,none of the above,D,False,0.23645910620689392,0.30840083956718445,0.3232012987136841,0.11345432698726654
Another term for sexual self-stimulation is:,masturbation,autoeroticism,self-eroticism,a and b,D,False,0.9092052578926086,0.04743906110525131,0.019775541499257088,0.014022959396243095
You have been asked to write a response paper to LeVay's research on brain differences between heterosexuals and homosexuals. Which are plausible criticisms of LeVay's work?,Sample size was relatively small.,Gay and straight groups were not equivalent in terms of the number of deaths due to AIDS.,Lesbians were omitted from the study.,all of the above,D,True,0.2967529296875,0.09484792500734329,0.04143599048256874,0.4816775321960449
About ___ % of adolescent males have homosexual experiences during their teenage years.,5,10,20,30,B,True,0.19512279331684113,0.4397159814834595,0.25448811054229736,0.09965896606445312
Hormones are secreted:,directly into the bloodstream,into the tissues surrounding the glands where they were manufactured,into the stomach and then are digested and travel throughout the body,into the ovaries and testes,A,True,0.30812251567840576,0.30334553122520447,0.11159457266330719,0.2719171643257141
"By 28 days after conception, the embryo is about __________ centimetres long.",1,2,3,4,A,False,0.1599777489900589,0.3083651661872864,0.34942349791526794,0.0856299176812172
